"competência";"seção";"graudeinstrução";"idade";"horascontratuais";"raçacor";"sexo";"tipodedeficiência";"salário";"tamestabjan";"primeiroemprego"
"202008";"M";"8";27;44;"1";"1";"0";4000;"6";FALSE
"202008";"J";"7";29;40;"4";"1";"0";11065,009765625;"10";FALSE
"202008";"J";"7";25;40;"1";"1";"0";4000;"8";FALSE
"202008";"G";"9";24;40;"6";"3";"0";4000;"5";FALSE
"202008";"K";"8";28;40;"6";"1";"0";9000;"8";FALSE
"202008";"J";"8";34;40;"2";"1";"0";9092,7998046875;"10";FALSE
"202008";"J";"9";33;40;"3";"1";"0";12098,5400390625;"10";FALSE
"202008";"J";"9";33;40;"1";"1";"0";2450;"5";FALSE
"202008";"G";"9";45;40;"1";"1";"0";7000;"10";FALSE
"202008";"J";"8";23;40;"6";"1";"0";3000;"5";FALSE
"202008";"C";"9";55;44;"1";"1";"0";4875,35009765625;"7";FALSE
"202008";"K";"9";24;40;"6";"1";"0";7000;"8";FALSE
"202008";"G";"8";25;40;"3";"3";"0";4800;"10";FALSE
"202008";"J";"9";51;40;"3";"1";"0";10000;"6";FALSE
"202008";"J";"7";21;30;"1";"1";"0";1256,67004394531;"8";FALSE
"202008";"J";"9";21;40;"4";"3";"0";3035,65991210938;"6";TRUE
"202008";"J";"7";34;30;"2";"1";"0";1256,67004394531;"8";FALSE
"202008";"J";"7";40;30;"3";"1";"0";1256,67004394531;"8";FALSE
"202008";"F";"7";30;44;"1";"1";"0";3072,30004882812;"6";FALSE
"202008";"J";"7";27;40;"3";"1";"0";6442,5;"10";FALSE
"202008";"J";"9";52;40;"1";"1";"0";3500;"5";FALSE
"202008";"G";"7";17;44;"3";"3";"0";1602;"6";FALSE
"202008";"G";"9";23;44;"1";"1";"0";5100;"10";FALSE
"202008";"J";"9";36;40;"3";"1";"0";9092,7998046875;"10";FALSE
"202008";"J";"9";21;40;"1";"1";"0";1675,56005859375;"6";FALSE
"202008";"K";"9";33;40;"1";"3";"0";9970;"8";FALSE
"202008";"G";"9";22;40;"6";"1";"0";4500;"5";FALSE
"202008";"G";"7";23;44;"1";"1";"0";1417,81994628906;"6";FALSE
"202008";"L";"9";32;44;"6";"1";"0";6500;"7";FALSE
"202008";"G";"7";38;44;"2";"1";"0";1477;"5";FALSE
"202008";"J";"9";33;40;"1";"1";"0";8000;"10";FALSE
"202008";"J";"8";23;40;"3";"1";"0";6064,97021484375;"10";FALSE
"202008";"J";"9";22;40;"1";"3";"0";7000;"8";FALSE
"202008";"M";"7";23;44;"1";"1";"0";10040,7001953125;"10";FALSE
"202008";"J";"8";25;40;"1";"1";"0";3300;"5";FALSE
"202008";"F";"9";26;44;"1";"1";"0";5612;"7";FALSE
"202008";"M";"9";23;44;"2";"3";"0";4093;"6";FALSE
"202008";"J";"9";29;40;"3";"1";"0";4700;"7";FALSE
"202008";"J";"8";22;40;"1";"1";"0";2800;"5";FALSE
"202008";"F";"8";21;40;"1";"3";"0";7000;"8";FALSE
"202008";"K";"9";34;40;"1";"1";"0";12000;"6";FALSE
"202008";"G";"9";23;40;"5";"3";"0";2400;"10";FALSE
"202008";"J";"9";31;40;"2";"1";"0";9092,7998046875;"10";FALSE
"202008";"F";"7";29;40;"1";"1";"0";7000;"8";FALSE
"202008";"J";"80";40;40;"3";"1";"0";9092,7998046875;"10";FALSE
"202008";"J";"8";19;40;"3";"3";"0";2800;"10";FALSE
"202008";"J";"80";29;44;"1";"1";"0";8900;"6";FALSE
"202008";"M";"8";30;40;"1";"1";"0";2500;"7";FALSE
"202008";"P";"7";20;44;"1";"1";"0";1800;"7";FALSE
"202008";"J";"8";24;40;"1";"1";"0";4387,5;"5";FALSE
"202008";"J";"9";36;40;"3";"1";"0";6000;"9";FALSE
"202008";"G";"7";19;44;"1";"1";"0";2564;"5";TRUE
"202008";"P";"7";22;44;"6";"1";"0";1800;"7";FALSE
"202008";"J";"8";31;40;"3";"1";"0";2927,35009765625;"6";FALSE
"202008";"C";"9";31;40;"1";"1";"0";10000;"10";TRUE
"202008";"J";"9";29;40;"1";"1";"0";6596,35009765625;"10";FALSE
"202008";"M";"9";23;44;"4";"1";"0";8000;"10";FALSE
"202008";"G";"9";28;40;"1";"1";"0";9500;"6";FALSE
"202008";"M";"9";27;20;"3";"1";"0";2500;"6";FALSE
"202008";"K";"9";35;40;"1";"1";"0";12000;"8";FALSE
"202008";"G";"9";34;42;"1";"3";"0";4095,97998046875;"7";FALSE
"202008";"J";"9";28;40;"1";"1";"0";6000;"5";FALSE
"202008";"J";"8";26;44;"3";"1";"0";9800;"6";FALSE
"202008";"G";"9";44;40;"1";"1";"0";5580;"10";FALSE
"202008";"K";"7";28;40;"6";"1";"0";12000;"8";FALSE
"202008";"J";"9";28;40;"3";"1";"0";6000;"9";FALSE
"202008";"G";"7";28;44;"3";"1";"0";10500;"10";FALSE
"202008";"J";"9";26;40;"1";"1";"0";5401;"8";FALSE
"202008";"G";"7";33;44;"3";"1";"0";15000;"10";FALSE
"202008";"G";"9";32;40;"1";"1";"0";2400;"10";FALSE
"202008";"G";"8";28;44;"3";"3";"0";2400;"10";FALSE
"202008";"P";"9";22;44;"6";"1";"0";5745,35986328125;"9";FALSE
"202008";"G";"9";38;40;"1";"1";"0";9200;"10";FALSE
"202008";"J";"80";37;40;"1";"1";"0";4820,39990234375;"8";FALSE
"202008";"M";"7";23;40;"1";"1";"0";2300;"7";FALSE
"202008";"J";"9";24;40;"6";"1";"0";2500;"6";TRUE
"202008";"M";"9";32;44;"1";"1";"0";8028,83984375;"10";TRUE
"202008";"F";"8";20;40;"1";"1";"0";5310;"8";FALSE
"202008";"J";"8";26;40;"1";"1";"0";7399;"8";FALSE
"202008";"G";"9";23;44;"3";"1";"0";12500;"10";FALSE
"202008";"J";"8";35;40;"3";"1";"0";11314,9697265625;"10";FALSE
"202008";"M";"7";22;40;"1";"3";"0";2300;"7";FALSE
"202008";"J";"7";26;40;"3";"1";"0";8311,3095703125;"10";FALSE
"202008";"M";"8";20;44;"4";"1";"0";4300;"7";FALSE
"202008";"J";"9";23;40;"1";"1";"0";2500;"10";FALSE
"202008";"J";"8";23;30;"1";"1";"0";1256,67004394531;"8";FALSE
"202008";"J";"8";26;40;"1";"1";"0";8955;"7";FALSE
"202008";"J";"8";37;40;"1";"1";"0";6500;"8";FALSE
"202008";"J";"8";46;40;"3";"1";"0";12000;"5";FALSE
"202008";"G";"8";21;40;"1";"3";"0";2400;"10";FALSE
"202008";"J";"9";19;40;"1";"1";"0";1675,56005859375;"6";FALSE
"202008";"J";"7";33;40;"3";"1";"0";10777,91015625;"10";FALSE
"202008";"J";"80";38;44;"1";"3";"0";8122,89990234375;"5";FALSE
"202008";"J";"9";34;40;"1";"1";"0";3750;"5";FALSE
"202008";"J";"9";40;40;"1";"1";"0";6000;"7";FALSE
"202008";"J";"8";26;44;"1";"1";"0";13000;"6";FALSE
"202008";"J";"9";26;40;"1";"1";"0";6000;"6";FALSE
"202008";"K";"9";45;40;"1";"1";"0";11000;"8";FALSE
"202008";"J";"80";38;40;"1";"1";"0";10117,599609375;"10";FALSE
"202008";"J";"9";24;40;"3";"1";"0";5300;"7";FALSE
"202008";"J";"8";20;40;"1";"1";"0";2500;"5";TRUE
"202008";"J";"9";32;30;"3";"3";"0";1256,67004394531;"8";FALSE
"202008";"M";"9";30;40;"1";"1";"0";4600;"5";FALSE
"202008";"M";"8";21;44;"1";"3";"0";5000;"6";FALSE
"202008";"J";"8";35;40;"3";"1";"0";9092,7998046875;"10";FALSE
"202008";"J";"9";21;44;"1";"1";"0";3500;"6";FALSE
"202008";"J";"8";27;40;"1";"1";"0";3500;"5";FALSE
"202008";"M";"8";22;40;"1";"3";"0";3250;"6";FALSE
"202008";"J";"9";42;40;"1";"1";"0";9102,2998046875;"6";FALSE
"202008";"N";"8";23;40;"1";"1";"0";9000;"5";FALSE
"202008";"J";"9";52;44;"1";"1";"0";6378,10986328125;"5";FALSE
"202008";"J";"8";23;40;"3";"1";"0";2800;"10";FALSE
"202008";"J";"9";25;40;"1";"1";"0";2450;"5";FALSE
"202008";"N";"7";24;44;"3";"1";"0";3120,60009765625;"9";FALSE
"202008";"G";"9";24;44;"1";"1";"0";5200;"10";FALSE
"202008";"M";"9";21;44;"1";"1";"0";9000;"6";FALSE
"202008";"G";"9";31;44;"1";"1";"0";15500;"10";FALSE
"202008";"J";"8";18;40;"3";"1";"0";1800;"9";FALSE
"202008";"K";"7";39;40;"6";"1";"0";12000;"8";FALSE
"202008";"M";"8";23;40;"3";"1";"0";2000;"7";FALSE
"202008";"G";"7";40;44;"1";"1";"0";13000;"10";FALSE
"202008";"K";"9";28;40;"6";"3";"0";5300;"8";FALSE
"202008";"J";"7";41;40;"3";"1";"0";10490,8203125;"10";FALSE
"202008";"K";"9";25;40;"6";"1";"0";11000;"8";FALSE
"202008";"N";"9";24;44;"1";"1";"0";8500;"7";FALSE
"202008";"K";"9";26;40;"6";"1";"0";9000;"8";FALSE
"202008";"K";"9";25;40;"6";"1";"0";12500;"8";FALSE
"202008";"J";"9";52;40;"1";"1";"0";7580,2998046875;"7";FALSE
"202008";"G";"9";31;44;"2";"1";"0";4800;"10";FALSE
"202008";"K";"9";29;40;"6";"1";"0";10000;"8";FALSE
"202008";"J";"9";27;40;"3";"1";"0";2200;"7";FALSE
"202008";"F";"9";22;44;"1";"1";"0";2000;"7";TRUE
"202008";"M";"9";27;44;"1";"3";"0";9600;"10";TRUE
"202008";"J";"80";31;40;"1";"3";"0";2232,5;"7";FALSE
"202008";"J";"9";33;40;"1";"1";"0";7000;"5";FALSE
"202008";"M";"9";27;44;"1";"3";"0";6075,89013671875;"10";TRUE
"202008";"G";"9";29;44;"1";"3";"0";14000;"10";FALSE
"202008";"J";"9";28;40;"3";"1";"0";6064,97021484375;"10";FALSE
"202008";"J";"9";50;40;"1";"1";"0";7500;"6";FALSE
"202008";"J";"9";27;40;"1";"1";"0";8000;"10";FALSE
"202008";"J";"9";22;40;"1";"1";"0";3500;"7";FALSE
"202008";"G";"8";22;44;"1";"3";"0";2400;"10";FALSE
"202008";"K";"8";28;40;"6";"1";"0";13000;"8";FALSE
"202008";"G";"9";31;44;"1";"3";"0";6000;"10";FALSE
"202008";"J";"9";36;40;"1";"1";"0";4900;"5";FALSE
"202008";"K";"9";31;40;"6";"1";"0";6500;"6";FALSE
"202008";"K";"7";27;40;"6";"1";"0";6000;"8";FALSE
"202008";"J";"9";25;40;"1";"1";"0";10000;"5";FALSE
"202008";"K";"9";26;40;"6";"1";"0";9200;"8";FALSE
"202008";"J";"9";25;40;"1";"1";"0";3700;"7";FALSE
"202008";"J";"9";34;40;"2";"1";"0";6200;"10";FALSE
"202008";"J";"9";40;40;"1";"1";"0";11000;"8";FALSE
"202008";"J";"8";26;40;"6";"1";"0";2500;"5";FALSE
"202008";"G";"7";35;44;"2";"1";"0";1417,81994628906;"6";FALSE
"202008";"J";"7";22;40;"6";"1";"0";2500;"5";FALSE
"202008";"M";"7";53;40;"1";"1";"0";5250;"6";FALSE
"202008";"J";"9";52;40;"1";"1";"0";10117,599609375;"10";FALSE
"202008";"G";"9";39;44;"3";"1";"0";10200;"10";FALSE
"202008";"J";"8";24;40;"1";"1";"0";7000;"8";FALSE
"202008";"H";"9";35;40;"3";"1";"0";8500;"8";FALSE
"202008";"K";"9";28;40;"6";"3";"0";9500;"8";FALSE
"202008";"J";"8";18;40;"1";"1";"0";2300;"6";FALSE
"202008";"J";"8";23;44;"6";"1";"0";5000;"5";FALSE
"202008";"J";"8";23;40;"1";"1";"0";4200;"5";FALSE
"202008";"C";"7";25;40;"3";"1";"0";8500;"5";FALSE
"202008";"J";"9";23;40;"1";"1";"0";2800;"8";FALSE
"202008";"K";"9";32;40;"6";"1";"0";11000;"8";FALSE
"202008";"G";"8";36;44;"3";"1";"0";3000;"5";FALSE
"202008";"J";"9";37;40;"3";"1";"0";6000;"9";FALSE
"202008";"N";"8";20;44;"1";"1";"0";1773;"5";FALSE
"202008";"M";"9";21;40;"1";"1";"0";7600;"9";FALSE
"202008";"G";"80";33;40;"3";"1";"0";13000;"10";FALSE
"202008";"J";"9";33;40;"6";"1";"0";6819;"8";FALSE
"202008";"J";"9";27;30;"3";"1";"0";1256,67004394531;"8";FALSE
"202008";"N";"9";29;40;"3";"1";"0";8000;"9";FALSE
"202008";"J";"9";51;40;"1";"1";"0";6300;"5";FALSE
"202008";"J";"9";30;40;"2";"1";"0";5706,31005859375;"10";FALSE
"202008";"J";"9";31;40;"1";"1";"0";3110;"9";FALSE
"202008";"J";"7";22;30;"3";"1";"0";1256,67004394531;"8";FALSE
"202008";"N";"9";26;40;"3";"1";"0";2815,580078125;"10";FALSE
"202008";"K";"9";33;40;"6";"1";"0";11500;"8";FALSE
"202008";"K";"80";44;40;"6";"1";"0";14000;"8";FALSE
"202008";"J";"7";36;40;"2";"1";"0";2180;"7";FALSE
"202008";"M";"8";26;40;"1";"3";"0";2300;"7";FALSE
"202008";"K";"8";33;40;"6";"1";"0";14000;"8";FALSE
"202008";"J";"9";38;40;"1";"1";"0";6500;"6";FALSE
"202008";"J";"80";34;40;"3";"3";"0";9092,7998046875;"10";FALSE
"202008";"J";"9";32;40;"1";"3";"0";4380;"6";FALSE
"202008";"G";"80";33;44;"1";"3";"0";13000;"10";FALSE
"202008";"J";"7";20;30;"1";"1";"0";1256,67004394531;"8";FALSE
"202008";"G";"9";30;44;"1";"1";"0";7000;"7";FALSE
"202008";"J";"11";30;40;"3";"1";"0";9500;"6";FALSE
"202008";"F";"9";30;40;"1";"1";"0";7000;"8";FALSE
"202008";"J";"9";28;40;"1";"1";"0";2449,90991210938;"5";FALSE
"202008";"G";"9";29;44;"1";"1";"0";4800;"10";FALSE
"202008";"K";"9";32;40;"6";"1";"0";12500;"8";FALSE
"202008";"J";"8";19;40;"3";"3";"0";2800;"8";FALSE
"202008";"J";"9";45;40;"1";"3";"0";4816,2001953125;"9";FALSE
"202008";"N";"9";32;44;"1";"1";"0";9390,419921875;"10";FALSE
"202008";"J";"80";42;40;"1";"1";"0";9500;"8";FALSE
"202008";"J";"9";54;40;"1";"1";"0";6300;"5";FALSE
"202008";"M";"8";21;44;"1";"1";"0";8000;"10";FALSE
"202008";"K";"9";28;40;"6";"1";"0";11500;"8";FALSE
"202008";"J";"6";44;40;"1";"1";"0";8365,240234375;"6";FALSE
"202008";"G";"8";26;44;"1";"1";"0";17333,33984375;"9";FALSE
"202008";"J";"9";23;40;"1";"1";"0";4500;"10";FALSE
"202008";"K";"9";27;40;"1";"1";"0";13000;"7";FALSE
"202008";"M";"9";26;44;"4";"1";"0";3355;"6";FALSE
"202008";"M";"8";26;44;"3";"1";"0";7253,7998046875;"10";FALSE
"202008";"J";"9";38;40;"1";"1";"0";4800;"7";FALSE
"202008";"J";"9";31;40;"6";"1";"0";1840,38000488281;"6";FALSE
"202008";"G";"9";30;44;"1";"1";"0";11000;"10";FALSE
"202008";"G";"9";37;40;"1";"1";"0";7200;"10";FALSE
"202008";"G";"9";24;40;"1";"1";"0";4600;"10";FALSE
"202008";"G";"8";19;40;"1";"3";"0";2400;"10";FALSE
"202008";"M";"9";21;40;"1";"1";"0";2300;"7";FALSE
"202008";"J";"7";29;40;"3";"1";"0";3503,77001953125;"10";FALSE
"202008";"J";"9";35;40;"1";"1";"0";10500;"7";FALSE
"202008";"J";"8";33;40;"1";"1";"0";8500;"6";FALSE
"202008";"J";"9";36;40;"3";"1";"0";6500;"6";FALSE
"202008";"K";"9";32;40;"6";"1";"0";12400;"8";FALSE
"202008";"J";"8";20;40;"3";"1";"0";2000;"10";TRUE
"202008";"J";"9";22;40;"1";"1";"0";6580;"6";FALSE
"202008";"J";"8";18;40;"1";"1";"0";1880;"7";FALSE
"202008";"J";"9";44;40;"3";"1";"0";7095,64013671875;"10";FALSE
"202008";"M";"8";21;40;"3";"1";"0";2000;"7";TRUE
"202008";"J";"80";25;40;"1";"3";"0";7399;"8";FALSE
"202008";"N";"9";26;44;"1";"1";"0";3028,32006835938;"9";FALSE
"202008";"M";"9";28;44;"3";"1";"0";7500;"6";FALSE
"202008";"N";"7";26;44;"1";"1";"0";24299,099609375;"5";FALSE
"202008";"J";"9";28;40;"1";"1";"0";4396;"8";FALSE
"202008";"G";"8";23;40;"3";"1";"0";2400;"10";FALSE
"202008";"G";"8";20;44;"1";"1";"0";4300;"10";FALSE
"202008";"J";"9";35;40;"3";"1";"0";8593,509765625;"10";FALSE
"202008";"G";"9";28;40;"6";"1";"0";5580;"10";FALSE
"202008";"G";"9";21;44;"1";"1";"0";7200;"10";FALSE
"202008";"G";"9";47;44;"1";"3";"1";4000;"10";FALSE
"202008";"J";"7";20;30;"2";"1";"0";1256,67004394531;"8";FALSE
"202008";"M";"9";25;44;"1";"1";"0";7000;"6";FALSE
"202008";"M";"80";36;40;"1";"1";"0";13500;"5";FALSE
"202008";"J";"9";24;40;"1";"1";"0";4767,66015625;"7";FALSE
"202008";"J";"9";25;40;"3";"1";"0";5043,330078125;"10";FALSE
"202008";"N";"9";35;40;"6";"1";"0";10000;"8";FALSE
"202008";"M";"9";23;20;"1";"1";"0";2500;"6";FALSE
"202008";"G";"8";38;44;"3";"1";"0";15000;"5";FALSE
"202008";"J";"8";22;40;"1";"1";"0";3000;"10";FALSE
"202008";"H";"9";28;44;"1";"1";"0";9155;"8";FALSE
"202008";"J";"9";23;44;"3";"1";"0";7200;"6";FALSE
"202008";"J";"8";19;40;"1";"1";"0";2800;"8";FALSE
"202008";"K";"9";26;40;"6";"1";"0";7500;"8";FALSE
"202008";"J";"8";27;40;"3";"1";"0";10117,599609375;"10";FALSE
"202008";"G";"9";32;44;"1";"3";"0";7500;"10";FALSE
"202008";"M";"7";30;40;"1";"1";"0";5900;"5";FALSE
"202008";"J";"9";28;40;"4";"1";"0";3500;"8";FALSE
"202008";"J";"7";46;40;"3";"1";"0";13137,4296875;"10";FALSE
"202008";"J";"10";22;40;"1";"1";"0";6500;"7";FALSE
"202008";"H";"7";35;43;"3";"1";"1";2108,8701171875;"9";FALSE
"202008";"J";"7";37;44;"1";"1";"0";7000;"6";FALSE
"202008";"N";"7";21;44;"6";"1";"0";2500;"5";FALSE
"202008";"M";"8";22;40;"3";"1";"0";6500;"9";FALSE
"202008";"J";"9";25;40;"1";"1";"0";3035,65991210938;"6";TRUE
"202008";"J";"7";23;40;"1";"1";"0";8094,22021484375;"10";FALSE
"202008";"J";"9";28;40;"1";"1";"0";9500;"8";FALSE
"202008";"J";"9";21;40;"1";"3";"0";2500;"7";FALSE
"202008";"N";"7";21;40;"1";"1";"0";4500,009765625;"10";FALSE
"202008";"G";"8";21;44;"1";"3";"0";2400;"10";FALSE
"202008";"J";"9";25;40;"3";"3";"0";14400;"8";FALSE
"202008";"K";"9";29;40;"6";"1";"0";8500;"8";FALSE
"202008";"J";"9";41;40;"2";"1";"0";6615;"8";FALSE
"202008";"C";"9";30;40;"1";"1";"0";5855,83984375;"7";FALSE
"202008";"J";"9";57;40;"3";"1";"0";8000;"7";FALSE
"202008";"J";"9";28;40;"4";"1";"0";10750;"6";FALSE
"202008";"J";"8";19;40;"1";"1";"0";3000;"6";FALSE
"202008";"G";"8";21;44;"3";"1";"0";2400;"10";FALSE
"202008";"J";"7";21;40;"3";"1";"0";10490,8203125;"10";FALSE
"202008";"G";"9";27;40;"1";"1";"0";2400;"10";FALSE
"202008";"G";"9";29;40;"1";"1";"0";6120;"10";FALSE
"202008";"J";"9";21;40;"3";"1";"0";4340,169921875;"5";FALSE
"202008";"J";"9";31;40;"3";"1";"0";7008,81005859375;"10";FALSE
"202008";"K";"8";21;40;"3";"1";"0";5000;"5";FALSE
"202008";"J";"8";19;40;"2";"3";"0";2800;"10";FALSE
"202008";"J";"9";38;40;"1";"1";"0";4000;"7";FALSE
"202008";"J";"9";19;40;"1";"1";"0";2300;"6";TRUE
"202008";"K";"9";29;40;"6";"3";"0";5000;"8";FALSE
"202008";"J";"9";33;40;"3";"1";"0";7399;"8";FALSE
"202008";"J";"9";31;40;"3";"1";"0";9000;"6";FALSE
"202008";"J";"9";19;40;"3";"1";"0";2300;"6";FALSE
"202008";"G";"9";31;44;"3";"1";"0";14000;"10";FALSE
"202008";"K";"9";24;40;"6";"3";"0";8000;"8";FALSE
"202008";"C";"7";36;44;"6";"3";"0";3200;"5";FALSE
"202008";"J";"9";22;40;"1";"1";"0";8000;"6";FALSE
"202008";"J";"9";26;44;"3";"1";"0";6200;"6";FALSE
"202008";"M";"9";25;40;"3";"1";"0";5000;"5";FALSE
"202008";"G";"80";38;40;"1";"1";"0";7000;"10";FALSE
"202008";"J";"8";29;44;"4";"1";"0";6000;"6";FALSE
"202008";"G";"9";31;44;"3";"1";"0";4500;"10";FALSE
"202008";"M";"8";30;44;"2";"3";"0";6500;"6";FALSE
"202008";"K";"9";27;40;"6";"1";"0";10000;"8";FALSE
"202008";"J";"8";22;40;"1";"1";"0";1737,34997558594;"9";FALSE
"202008";"J";"8";32;40;"2";"1";"0";9000;"7";FALSE
"202008";"J";"9";29;44;"1";"3";"0";13683,349609375;"6";FALSE
"202008";"K";"9";27;40;"6";"1";"0";12000;"8";FALSE
"202008";"J";"8";24;30;"1";"1";"0";1256,67004394531;"8";FALSE
"202008";"J";"8";24;40;"1";"1";"0";2500;"8";FALSE
"202008";"J";"80";39;40;"1";"3";"0";12000;"6";FALSE
"202008";"K";"9";27;40;"6";"1";"0";12500;"8";FALSE
"202008";"J";"7";26;30;"1";"1";"0";1256,67004394531;"8";FALSE
"202008";"J";"80";33;40;"1";"1";"0";10000;"7";FALSE
"202008";"N";"7";23;44;"6";"1";"0";2500;"5";FALSE
"202008";"J";"9";55;40;"1";"3";"0";17896;"8";FALSE
"202008";"K";"9";28;40;"6";"1";"0";9000;"8";FALSE
"202008";"K";"8";20;40;"1";"1";"0";3000;"6";TRUE
"202008";"J";"7";32;40;"1";"1";"0";7000;"5";FALSE
"202008";"J";"9";26;40;"3";"1";"0";2479;"5";FALSE
"202008";"G";"7";37;44;"1";"1";"0";7000;"7";FALSE
"202008";"J";"8";25;40;"3";"1";"0";3300;"5";FALSE
"202008";"J";"8";21;40;"1";"1";"0";2800;"10";FALSE
"202008";"J";"9";23;40;"3";"1";"0";2500;"6";FALSE
"202008";"J";"8";29;44;"6";"1";"0";3950;"5";FALSE
"202008";"G";"7";27;44;"3";"1";"0";12000;"10";FALSE
"202008";"J";"9";24;40;"1";"1";"0";4396;"8";FALSE
"202008";"M";"9";26;40;"3";"1";"0";2300;"7";FALSE
"202008";"M";"8";24;44;"1";"1";"0";9000;"10";FALSE
"202008";"F";"9";22;40;"1";"1";"0";5310;"8";FALSE
"202008";"K";"9";34;40;"6";"1";"0";12000;"8";FALSE
"202008";"K";"8";24;40;"6";"1";"0";6385;"8";FALSE
"202008";"L";"9";27;44;"6";"1";"0";6000;"7";FALSE
"202008";"J";"9";35;30;"1";"3";"0";1256,67004394531;"8";FALSE
"202008";"R";"9";24;40;"1";"1";"0";9000;"6";FALSE
"202008";"J";"9";21;40;"3";"1";"0";3000;"10";FALSE
"202009";"M";"9";30;40;"4";"1";"0";3360;"6";FALSE
"202009";"K";"9";24;40;"6";"1";"0";7500;"8";FALSE
"202009";"J";"9";29;40;"1";"1";"0";4200;"7";FALSE
"202009";"K";"9";27;40;"6";"1";"0";9200;"8";FALSE
"202009";"J";"9";29;40;"4";"1";"0";13500;"8";FALSE
"202009";"G";"7";22;44;"3";"3";"0";1417,81994628906;"6";FALSE
"202009";"G";"8";20;40;"3";"3";"0";4300;"10";FALSE
"202009";"J";"9";46;40;"3";"1";"0";12098,5400390625;"10";FALSE
"202009";"J";"8";27;40;"4";"1";"0";5000;"5";FALSE
"202009";"M";"9";20;40;"1";"1";"0";3250;"6";FALSE
"202009";"J";"7";18;40;"3";"3";"0";2977,93994140625;"9";FALSE
"202009";"J";"9";26;40;"1";"1";"0";9000;"7";FALSE
"202009";"J";"7";21;40;"1";"3";"0";3220;"10";FALSE
"202009";"J";"8";20;40;"1";"1";"0";4501;"8";FALSE
"202009";"J";"9";41;40;"1";"1";"0";4000;"7";FALSE
"202009";"K";"7";22;40;"6";"3";"0";8000;"8";FALSE
"202009";"M";"8";22;40;"1";"1";"0";5500;"9";FALSE
"202009";"M";"9";28;44;"1";"1";"0";8028,83984375;"10";TRUE
"202009";"J";"7";22;40;"1";"1";"0";3500;"5";FALSE
"202009";"R";"9";25;44;"1";"1";"0";9419,5;"9";TRUE
"202009";"J";"7";24;40;"3";"1";"0";10117,599609375;"10";FALSE
"202009";"J";"9";38;40;"1";"1";"0";11000;"8";FALSE
"202009";"J";"9";35;40;"1";"3";"0";3200;"10";FALSE
"202009";"J";"9";25;40;"1";"1";"0";3040;"5";FALSE
"202009";"J";"9";29;40;"3";"3";"0";7500;"10";FALSE
"202009";"J";"8";20;40;"3";"1";"0";6324;"8";FALSE
"202009";"G";"7";26;44;"1";"1";"0";1417,81994628906;"6";FALSE
"202009";"G";"9";29;44;"1";"3";"0";7000;"10";FALSE
"202009";"J";"7";26;40;"1";"1";"0";1640;"5";FALSE
"202009";"J";"7";27;40;"3";"1";"0";4000;"6";FALSE
"202009";"G";"8";23;44;"3";"3";"0";2400;"10";FALSE
"202009";"K";"9";27;40;"6";"1";"0";13000;"8";FALSE
"202009";"J";"9";26;40;"1";"1";"0";7500;"7";FALSE
"202009";"J";"80";36;40;"3";"1";"0";8800;"7";FALSE
"202009";"H";"8";28;40;"3";"3";"0";6500;"8";FALSE
"202009";"M";"8";27;40;"6";"1";"0";3237,73999023438;"5";FALSE
"202009";"J";"9";20;40;"3";"1";"0";3220;"10";FALSE
"202009";"J";"9";35;40;"1";"1";"0";6500;"7";FALSE
"202009";"J";"8";21;40;"1";"3";"0";2718,64990234375;"7";FALSE
"202009";"J";"80";40;40;"1";"1";"0";5400;"7";FALSE
"202009";"N";"9";36;44;"3";"1";"0";2000;"6";FALSE
"202009";"J";"8";31;40;"3";"1";"0";8000;"8";FALSE
"202009";"G";"7";24;44;"3";"1";"0";5000;"10";FALSE
"202009";"J";"9";31;40;"1";"1";"0";14500;"6";FALSE
"202009";"N";"80";46;40;"1";"1";"0";9500;"8";FALSE
"202009";"J";"9";36;40;"6";"1";"0";13433;"7";FALSE
"202009";"J";"8";20;40;"1";"1";"0";1700;"7";FALSE
"202009";"K";"9";32;40;"6";"1";"0";9000;"8";FALSE
"202009";"J";"9";41;40;"1";"1";"0";8410,9404296875;"7";FALSE
"202009";"J";"8";22;40;"1";"1";"0";4374;"7";FALSE
"202009";"J";"8";22;40;"1";"1";"0";5308,8798828125;"5";FALSE
"202009";"J";"7";22;40;"1";"1";"0";2000;"5";FALSE
"202009";"J";"8";23;40;"1";"1";"0";5380;"7";FALSE
"202009";"J";"9";25;40;"3";"1";"0";9500;"9";FALSE
"202009";"J";"9";33;40;"3";"1";"0";7120,7998046875;"7";FALSE
"202009";"J";"9";27;40;"1";"1";"0";7300;"7";FALSE
"202009";"M";"9";29;44;"1";"1";"0";9663,650390625;"10";TRUE
"202009";"J";"8";26;40;"1";"1";"0";10000;"7";FALSE
"202009";"J";"9";44;40;"3";"1";"0";9916,6396484375;"10";FALSE
"202009";"J";"9";24;44;"1";"1";"0";8000;"6";FALSE
"202009";"J";"9";24;40;"1";"1";"0";7200;"7";FALSE
"202009";"J";"7";26;40;"1";"1";"0";4372,93017578125;"9";FALSE
"202009";"J";"8";35;40;"1";"1";"0";2400;"10";FALSE
"202009";"J";"8";20;40;"1";"1";"0";3000;"8";FALSE
"202009";"J";"7";26;40;"3";"1";"0";5043,330078125;"10";FALSE
"202009";"M";"9";26;40;"2";"1";"0";5000;"5";FALSE
