"competência";"seção";"graudeinstrução";"idade";"horascontratuais";"raçacor";"sexo";"tipodedeficiência";"salário";"tamestabjan";"primeiroemprego"
"202005";"J";"8";29;40;"2";"1";"0";5500;"10";FALSE
"202005";"N";"9";39;40;"1";"3";"0";7000;"9";FALSE
"202005";"M";"9";27;42;"3";"3";"0";6000;"8";FALSE
"202005";"J";"9";28;40;"1";"1";"0";8600;"10";FALSE
"202005";"J";"9";49;40;"1";"1";"0";5800;"10";FALSE
"202005";"J";"9";58;40;"1";"1";"0";8500;"10";FALSE
"202005";"K";"9";35;40;"1";"3";"0";7300,2001953125;"9";FALSE
"202005";"J";"8";19;40;"1";"1";"0";1807;"5";FALSE
"202005";"K";"8";25;44;"6";"1";"0";6000;"10";TRUE
"202005";"J";"8";38;44;"1";"3";"0";11000;"6";FALSE
"202005";"J";"9";32;40;"3";"1";"0";8500;"6";FALSE
"202005";"K";"8";27;44;"2";"1";"0";5000;"10";FALSE
"202005";"J";"9";31;40;"3";"1";"0";7100;"10";FALSE
"202005";"J";"9";24;40;"3";"1";"0";6500;"10";FALSE
"202005";"K";"80";35;44;"3";"1";"0";4923,31005859375;"10";FALSE
"202005";"J";"9";74;40;"1";"1";"0";7600;"6";FALSE
"202005";"K";"9";39;40;"3";"1";"0";13000;"10";FALSE
"202005";"J";"8";28;44;"3";"3";"0";1936,36999511719;"7";FALSE
"202005";"K";"11";33;44;"1";"1";"0";11388;"10";FALSE
"202005";"J";"8";30;40;"2";"3";"0";2373;"7";FALSE
"202005";"J";"9";35;40;"3";"1";"0";8094,22021484375;"10";FALSE
"202005";"J";"9";35;40;"1";"1";"0";10390,58984375;"6";FALSE
"202005";"K";"7";41;38;"1";"3";"3";3000;"10";FALSE
"202005";"G";"80";37;44;"1";"1";"0";10749,3798828125;"7";FALSE
"202005";"J";"8";57;40;"1";"3";"0";7500;"6";FALSE
"202005";"J";"9";36;40;"3";"1";"0";13137,4296875;"10";FALSE
"202005";"J";"9";30;40;"1";"3";"0";5000;"8";FALSE
"202005";"J";"7";30;40;"6";"3";"0";8500;"9";FALSE
"202005";"K";"9";23;38;"1";"1";"0";5200;"8";FALSE
"202005";"J";"9";33;40;"2";"1";"0";7000;"5";FALSE
"202005";"K";"9";29;44;"1";"1";"0";4923,31005859375;"10";TRUE
"202005";"N";"8";22;36;"3";"1";"0";6000;"10";FALSE
"202005";"K";"9";22;44;"1";"1";"0";6000;"10";FALSE
"202005";"J";"9";33;40;"2";"1";"0";4000;"5";FALSE
"202005";"K";"9";34;44;"1";"1";"0";12300;"10";FALSE
"202005";"J";"9";27;44;"1";"1";"0";8000;"7";FALSE
"202005";"J";"9";24;40;"3";"3";"0";3250;"10";FALSE
"202005";"M";"7";20;44;"1";"3";"0";1686,02001953125;"10";TRUE
"202005";"K";"9";27;44;"4";"3";"0";8500;"10";FALSE
"202005";"J";"9";27;40;"3";"3";"0";5500;"6";FALSE
"202005";"K";"80";32;44;"1";"1";"0";11387,919921875;"10";FALSE
"202005";"N";"9";39;40;"1";"1";"0";10500;"10";FALSE
"202005";"N";"9";23;40;"6";"1";"0";6100;"10";FALSE
"202005";"J";"9";41;40;"1";"1";"0";2015;"8";FALSE
"202005";"J";"80";27;40;"1";"1";"0";11200;"10";FALSE
"202005";"J";"9";32;40;"3";"1";"0";7000;"10";FALSE
"202005";"J";"9";22;40;"1";"1";"0";7000;"10";FALSE
"202005";"K";"9";26;44;"1";"1";"0";9000;"10";FALSE
"202005";"J";"9";32;40;"1";"1";"0";7241,16015625;"6";FALSE
"202005";"J";"8";20;40;"1";"1";"0";1694,32995605469;"5";FALSE
"202005";"K";"11";39;44;"1";"3";"0";11387,919921875;"10";FALSE
"202005";"K";"9";41;44;"1";"1";"0";11387,919921875;"10";FALSE
"202005";"J";"9";51;40;"1";"1";"0";9000;"7";FALSE
"202005";"N";"9";23;36;"2";"1";"0";5000;"10";FALSE
"202005";"J";"9";33;40;"1";"1";"0";9062,419921875;"7";FALSE
"202005";"M";"9";27;40;"3";"1";"0";8500;"9";FALSE
"202005";"J";"80";30;40;"6";"1";"0";6500;"6";FALSE
"202005";"J";"9";27;40;"1";"1";"0";5000;"5";FALSE
"202005";"J";"9";37;40;"3";"1";"0";15000;"5";FALSE
"202005";"K";"8";21;44;"1";"1";"0";4923,31005859375;"10";FALSE
"202005";"J";"8";37;40;"1";"1";"0";2015;"8";FALSE
"202005";"J";"9";35;40;"3";"1";"0";8000;"10";FALSE
"202005";"C";"80";25;44;"1";"1";"0";9500;"9";FALSE
"202005";"K";"80";43;40;"1";"3";"0";10500;"9";FALSE
"202005";"J";"9";42;40;"1";"1";"0";10000;"7";FALSE
"202005";"J";"8";24;40;"2";"1";"0";6000;"10";TRUE
"202005";"K";"80";40;44;"1";"1";"0";11388;"10";FALSE
"202005";"K";"9";26;44;"1";"1";"0";6400;"10";FALSE
"202005";"K";"9";22;44;"1";"1";"0";3410;"10";TRUE
"202005";"K";"9";27;40;"1";"1";"0";6800;"10";FALSE
"202005";"J";"9";32;40;"3";"1";"0";12000;"8";FALSE
"202005";"K";"80";31;44;"1";"1";"0";12000;"10";FALSE
"202005";"M";"80";34;42;"3";"3";"0";7500;"8";FALSE
"202005";"J";"9";23;40;"2";"1";"0";5700;"10";FALSE
"202005";"J";"9";33;40;"1";"1";"0";8000;"8";FALSE
"202005";"K";"11";22;44;"3";"3";"0";5000;"10";FALSE
"202005";"G";"9";41;40;"1";"1";"0";3200;"7";FALSE
"202005";"M";"9";23;44;"1";"1";"0";7500;"7";FALSE
"202005";"J";"9";38;40;"1";"1";"0";2278,5;"6";FALSE
"202005";"K";"9";24;44;"1";"1";"0";7880,25;"10";TRUE
"202005";"J";"9";41;40;"3";"1";"0";8000;"7";FALSE
"202005";"J";"8";35;40;"3";"1";"0";11000;"7";FALSE
"202005";"J";"80";38;40;"3";"1";"0";7095,64013671875;"10";FALSE
"202005";"M";"9";34;40;"1";"1";"0";10000;"6";FALSE
"202005";"G";"80";33;44;"1";"1";"0";8000;"9";FALSE
"202005";"K";"80";35;44;"1";"1";"0";5579;"10";TRUE
"202005";"K";"9";31;40;"3";"1";"0";8000;"10";FALSE
"202005";"J";"9";24;40;"1";"1";"0";6000;"5";FALSE
"202005";"K";"9";46;44;"3";"1";"0";12000;"10";FALSE
"202005";"J";"9";21;40;"1";"3";"0";3000;"8";FALSE
"202005";"J";"8";25;40;"6";"3";"0";1694,32995605469;"5";FALSE
"202005";"J";"80";28;40;"1";"1";"0";9000;"7";FALSE
"202005";"J";"8";26;40;"1";"1";"0";2373;"7";FALSE
"202005";"J";"9";27;40;"3";"3";"0";13200;"10";FALSE
"202005";"K";"9";38;44;"3";"3";"0";8611;"10";FALSE
"202005";"J";"80";36;40;"1";"3";"0";16500;"10";FALSE
"202005";"K";"9";34;44;"6";"3";"0";8300;"10";TRUE
"202005";"K";"8";26;44;"2";"1";"0";4923,31005859375;"10";FALSE
"202005";"J";"9";39;40;"3";"1";"0";9000;"5";FALSE
"202005";"K";"80";34;44;"1";"3";"0";6200;"10";FALSE
"202005";"J";"9";37;40;"1";"3";"0";3000;"8";FALSE
"202005";"M";"9";24;44;"1";"1";"0";4800;"10";FALSE
"202005";"K";"9";31;40;"6";"1";"0";4000;"6";FALSE
"202005";"J";"8";32;40;"1";"1";"0";2015;"8";FALSE
"202005";"K";"9";24;44;"1";"3";"0";7488;"10";FALSE
"202005";"J";"8";21;40;"2";"1";"0";5000;"7";FALSE
"202005";"J";"9";37;40;"1";"1";"0";10500;"8";FALSE
"202005";"K";"9";28;44;"1";"1";"0";6770;"9";FALSE
"202005";"L";"80";38;44;"1";"3";"0";4000;"5";FALSE
"202005";"J";"80";39;40;"3";"1";"0";5000;"8";FALSE
"202005";"K";"9";21;44;"3";"1";"0";5716,7001953125;"10";TRUE
"202005";"K";"8";23;44;"3";"3";"0";4301;"10";TRUE
"202005";"K";"8";21;44;"1";"1";"0";5000;"10";FALSE
"202005";"K";"9";23;44;"1";"3";"0";5000;"10";FALSE
"202005";"J";"80";33;40;"3";"1";"0";8000;"7";FALSE
"202005";"G";"7";25;44;"6";"3";"0";1461;"6";FALSE
"202005";"K";"8";20;44;"1";"1";"0";6000;"10";FALSE
"202005";"M";"9";35;40;"4";"1";"0";12500;"7";FALSE
"202005";"J";"9";36;40;"3";"1";"0";6442,5;"10";FALSE
"202005";"J";"10";31;40;"1";"1";"0";9543;"8";FALSE
"202005";"K";"8";20;44;"1";"3";"0";8000;"10";TRUE
"202005";"J";"80";36;40;"1";"1";"0";12000;"6";FALSE
"202005";"N";"7";30;44;"1";"3";"0";6000;"9";FALSE
"202005";"K";"80";32;44;"1";"3";"0";11388;"10";FALSE
"202005";"J";"9";36;40;"1";"1";"0";8399,23046875;"8";FALSE
"202005";"J";"8";18;40;"3";"1";"0";7000;"9";FALSE
"202005";"Q";"9";38;44;"1";"1";"0";8768,7802734375;"10";FALSE
"202005";"K";"9";39;44;"1";"1";"0";8000;"10";FALSE
"202005";"K";"9";28;44;"1";"1";"0";4923,31005859375;"10";FALSE
"202005";"J";"8";24;40;"1";"1";"0";11000;"5";FALSE
"202005";"K";"80";34;44;"1";"3";"0";5000;"10";FALSE
"202005";"N";"9";30;40;"6";"1";"0";3472;"6";FALSE
"202005";"J";"80";28;40;"2";"1";"0";8000;"10";FALSE
"202005";"K";"9";27;44;"6";"1";"0";5500;"10";FALSE
"202005";"K";"9";31;44;"1";"1";"0";8500;"10";FALSE
"202005";"J";"8";43;40;"1";"1";"0";10000;"5";FALSE
"202005";"J";"9";54;40;"1";"1";"0";10000;"8";FALSE
"202005";"G";"9";23;44;"3";"3";"0";3000;"10";FALSE
"202005";"J";"80";39;40;"1";"1";"0";13000;"10";FALSE
"202005";"G";"9";34;40;"1";"1";"0";9500;"7";FALSE
"202005";"J";"9";45;40;"1";"1";"0";8000;"8";FALSE
"202005";"R";"9";22;44;"1";"1";"0";5040;"10";FALSE
"202005";"K";"9";33;44;"1";"1";"0";9700;"10";FALSE
"202005";"K";"9";34;44;"1";"3";"0";11500;"10";FALSE
"202005";"N";"80";42;40;"1";"1";"0";12500;"9";FALSE
"202005";"M";"9";26;40;"1";"1";"0";8100;"8";FALSE
"202005";"J";"9";28;40;"1";"1";"0";9500;"8";FALSE
"202005";"J";"9";55;40;"1";"1";"0";6900;"6";FALSE
"202005";"K";"9";22;44;"3";"1";"0";3802;"10";TRUE
"202005";"K";"9";24;44;"1";"1";"0";4923,31005859375;"10";FALSE
"202005";"K";"8";32;30;"3";"1";"0";6451,60986328125;"8";FALSE
"202005";"J";"9";22;44;"4";"1";"0";5000;"9";FALSE
"202005";"J";"9";46;40;"3";"1";"0";3900;"10";FALSE
"202005";"J";"9";36;40;"3";"1";"0";8311,3095703125;"10";FALSE
"202005";"K";"9";25;44;"1";"1";"0";9500;"10";FALSE
"202005";"K";"9";25;44;"1";"1";"0";8500;"7";FALSE
"202005";"K";"9";35;44;"4";"1";"0";14800;"10";FALSE
"202005";"K";"11";29;44;"3";"1";"0";4923,31005859375;"10";FALSE
"202005";"K";"80";47;44;"1";"3";"0";7417;"7";FALSE
"202005";"K";"11";35;44;"1";"3";"0";12000;"10";TRUE
"202005";"K";"80";32;44;"1";"1";"0";8500;"10";FALSE
"202005";"K";"9";34;44;"1";"3";"0";19500;"10";FALSE
"202005";"J";"9";27;40;"3";"1";"0";7008,81005859375;"10";FALSE
"202005";"M";"9";29;44;"6";"3";"0";8800;"9";FALSE
"202005";"K";"9";26;44;"3";"1";"0";5000;"10";FALSE
"202005";"J";"9";27;40;"3";"3";"0";18700;"8";FALSE
"202005";"K";"80";35;44;"3";"1";"0";16000;"9";FALSE
"202005";"K";"8";21;30;"1";"1";"0";2554,18994140625;"8";FALSE
"202005";"K";"9";40;44;"3";"1";"0";6811,22021484375;"10";TRUE
"202005";"J";"9";30;40;"3";"1";"0";5000;"8";FALSE
"202005";"J";"80";32;40;"1";"1";"0";2235,44995117188;"6";FALSE
"202005";"K";"80";30;44;"3";"1";"0";8049,5;"10";FALSE
"202005";"K";"8";20;44;"3";"3";"0";3802;"10";TRUE
"202005";"J";"9";51;40;"3";"1";"0";6200;"7";FALSE
"202005";"J";"8";21;40;"3";"1";"0";3516,6201171875;"6";TRUE
"202005";"J";"9";49;40;"1";"3";"0";14000;"8";FALSE
"202005";"K";"9";30;44;"1";"1";"0";8500;"10";FALSE
"202005";"J";"80";58;40;"1";"1";"0";12200;"10";FALSE
"202005";"M";"9";38;40;"1";"1";"0";12000;"7";FALSE
"202005";"G";"7";41;40;"1";"1";"0";7200;"7";FALSE
"202005";"K";"9";34;44;"3";"1";"0";11387,919921875;"10";FALSE
"202005";"J";"9";22;40;"1";"1";"0";5000;"10";FALSE
"202005";"K";"9";26;44;"3";"1";"0";8000;"10";FALSE
"202005";"J";"8";26;40;"3";"1";"0";10000;"9";FALSE
"202005";"K";"9";31;44;"1";"3";"0";11388;"10";TRUE
"202005";"J";"9";25;40;"1";"3";"0";3200;"5";FALSE
"202005";"M";"9";29;44;"1";"1";"0";2027,15002441406;"10";FALSE
"202005";"J";"9";25;40;"2";"1";"0";2049,26000976562;"5";FALSE
"202005";"K";"9";35;44;"1";"1";"0";8200;"10";FALSE
"202005";"J";"9";35;40;"6";"1";"0";7000;"6";FALSE
"202005";"J";"9";28;44;"1";"1";"0";3300;"6";FALSE
"202005";"K";"7";19;44;"1";"1";"0";4923,31005859375;"10";FALSE
"202005";"J";"80";33;40;"1";"1";"0";10000;"7";FALSE
"202005";"K";"9";21;44;"1";"3";"0";4923,31005859375;"10";TRUE
"202005";"G";"8";20;44;"1";"1";"0";3500;"8";FALSE
"202005";"G";"9";37;44;"1";"1";"0";15019,169921875;"10";FALSE
"202005";"K";"80";30;44;"1";"3";"0";8500;"10";FALSE
"202005";"J";"80";29;40;"1";"3";"0";8000;"5";FALSE
"202005";"C";"9";26;40;"1";"1";"0";4100;"6";FALSE
"202005";"K";"9";34;44;"1";"1";"0";8344,8095703125;"10";FALSE
"202005";"K";"9";34;44;"3";"3";"0";9000;"9";FALSE
"202005";"J";"8";21;40;"6";"1";"0";3000;"5";FALSE
"202005";"K";"8";22;44;"2";"1";"0";5000;"10";TRUE
"202005";"K";"9";46;30;"1";"1";"0";7096,77001953125;"8";FALSE
"202005";"N";"9";38;40;"1";"1";"0";8500;"10";FALSE
"202005";"G";"9";58;40;"1";"1";"0";11600;"10";FALSE
"202005";"G";"7";25;44;"3";"1";"0";1441,7900390625;"6";FALSE
"202005";"M";"80";27;40;"1";"3";"0";9000;"7";FALSE
"202005";"J";"80";34;40;"3";"1";"0";9071;"7";FALSE
"202005";"F";"9";23;44;"1";"1";"0";3500;"10";FALSE
"202005";"J";"9";49;40;"1";"1";"0";11500;"10";FALSE
"202005";"K";"9";20;30;"1";"1";"0";5080,43994140625;"7";FALSE
"202005";"K";"9";27;44;"1";"1";"0";7488;"10";FALSE
"202005";"K";"9";26;44;"6";"1";"0";7000;"10";FALSE
"202005";"Q";"9";46;40;"2";"1";"0";7654,35009765625;"8";FALSE
"202005";"J";"9";28;40;"1";"1";"0";7700;"10";FALSE
"202005";"J";"8";26;40;"1";"1";"0";6500;"8";FALSE
"202005";"K";"9";34;44;"3";"1";"0";7487,740234375;"10";FALSE
"202005";"J";"9";51;40;"1";"1";"0";4482,2998046875;"6";FALSE
"202005";"N";"9";25;40;"3";"1";"0";4850;"9";FALSE
"202005";"J";"8";32;40;"1";"1";"0";4500;"10";FALSE
"202005";"M";"9";40;40;"6";"1";"0";10800;"7";FALSE
"202005";"J";"8";41;40;"1";"1";"0";5500;"10";FALSE
"202005";"K";"9";24;30;"1";"1";"0";8064,52001953125;"8";FALSE
"202005";"J";"9";32;40;"2";"3";"0";6000;"6";FALSE
"202005";"J";"9";38;40;"1";"1";"0";10000;"8";FALSE
"202005";"J";"8";23;40;"6";"1";"0";6000;"10";FALSE
"202005";"J";"9";24;40;"3";"1";"0";5000;"9";FALSE
"202005";"K";"9";25;44;"1";"1";"0";9000;"10";FALSE
"202005";"K";"8";22;44;"3";"1";"0";4923,31005859375;"10";FALSE
"202005";"J";"9";27;40;"2";"3";"0";5000,009765625;"10";FALSE
"202005";"K";"8";26;44;"1";"3";"0";7500;"10";FALSE
"202005";"J";"9";30;40;"2";"1";"0";10000;"10";FALSE
"202005";"K";"9";32;44;"1";"1";"0";8500;"10";TRUE
"202005";"J";"9";56;40;"1";"1";"0";4600;"6";FALSE
"202005";"K";"9";26;44;"1";"3";"0";6000;"10";FALSE
"202005";"G";"9";39;42;"1";"1";"0";6039,60009765625;"7";FALSE
"202005";"K";"8";19;44;"1";"1";"0";4923,31005859375;"10";FALSE
"202005";"J";"80";49;40;"1";"1";"0";13000;"10";FALSE
"202005";"K";"80";32;44;"3";"1";"0";12000;"10";FALSE
"202005";"K";"9";25;44;"1";"1";"0";9000;"10";FALSE
"202005";"J";"8";44;40;"1";"1";"0";13000,009765625;"10";FALSE
"202005";"K";"9";35;44;"3";"1";"0";7488;"10";TRUE
"202005";"N";"9";60;44;"1";"1";"0";9000;"7";FALSE
"202005";"J";"9";57;40;"1";"1";"0";2015;"8";FALSE
"202005";"K";"8";20;44;"1";"3";"0";4923,31005859375;"10";FALSE
"202005";"H";"9";24;44;"3";"1";"0";4126;"8";FALSE
"202005";"J";"9";30;44;"1";"1";"0";7000;"5";FALSE
"202005";"J";"7";18;40;"2";"1";"0";2200;"10";FALSE
"202005";"J";"8";34;40;"1";"1";"0";4600;"10";FALSE
"202005";"J";"9";35;40;"1";"1";"0";12000;"7";FALSE
"202005";"K";"9";25;44;"1";"1";"0";7000;"10";FALSE
"202005";"K";"9";22;30;"1";"1";"0";6000;"8";FALSE
"202005";"J";"9";28;40;"1";"1";"0";7644,56005859375;"9";FALSE
"202005";"J";"9";67;40;"3";"1";"0";6000;"10";FALSE
"202005";"J";"9";26;40;"3";"3";"0";8379,7001953125;"7";FALSE
"202005";"K";"9";26;44;"1";"1";"0";4923,31005859375;"10";TRUE
"202005";"M";"9";32;44;"6";"1";"0";8800;"9";FALSE
"202005";"J";"9";54;40;"1";"1";"0";5500;"6";FALSE
"202005";"N";"9";23;44;"6";"1";"0";3500;"9";FALSE
"202005";"J";"10";31;40;"1";"1";"0";10769,23046875;"5";FALSE
"202005";"J";"7";26;40;"3";"1";"0";13000;"8";FALSE
"202005";"J";"9";30;40;"3";"1";"0";9000;"8";FALSE
"202005";"C";"9";31;44;"3";"1";"0";13007;"7";FALSE
"202005";"J";"8";24;40;"2";"1";"0";3516,6201171875;"6";TRUE
"202005";"J";"9";42;40;"3";"1";"0";2400;"6";FALSE
"202005";"J";"9";30;40;"3";"3";"0";8000;"8";FALSE
"202005";"P";"7";23;44;"1";"3";"0";2800;"6";FALSE
"202005";"K";"80";30;44;"1";"3";"0";8611;"10";FALSE
"202005";"J";"9";25;40;"1";"1";"0";2000;"6";FALSE
"202005";"K";"9";31;44;"1";"1";"0";8000;"10";FALSE
"202005";"J";"9";50;40;"1";"1";"0";6000;"6";FALSE
"202005";"J";"8";19;40;"1";"1";"0";6986;"7";FALSE
"202005";"J";"9";24;40;"1";"1";"0";7500;"10";FALSE
"202005";"J";"9";33;40;"1";"1";"0";10000;"10";FALSE
"202005";"K";"80";40;44;"1";"3";"0";11388;"10";FALSE
"202005";"K";"9";36;44;"1";"3";"0";11388;"10";FALSE
"202005";"K";"9";28;40;"6";"1";"0";7500;"5";FALSE
"202005";"K";"9";27;44;"1";"1";"0";5000;"10";FALSE
"202005";"K";"9";28;44;"3";"1";"0";12500;"10";FALSE
"202005";"J";"9";47;40;"1";"1";"0";8500;"6";FALSE
"202005";"J";"9";26;40;"3";"3";"0";6000;"5";FALSE
"202005";"M";"80";33;44;"3";"1";"0";3000;"6";FALSE
"202005";"J";"80";64;40;"1";"3";"6";9000;"6";FALSE
"202005";"K";"9";22;44;"1";"1";"0";6500;"10";FALSE
"202005";"J";"9";34;40;"3";"1";"0";7200;"10";FALSE
"202005";"K";"9";31;44;"1";"1";"0";12000;"10";FALSE
"202005";"J";"9";20;40;"6";"1";"0";6000;"8";FALSE
"202005";"J";"9";45;40;"1";"3";"0";10800;"10";FALSE
"202005";"K";"9";38;44;"1";"1";"0";10000;"10";FALSE
"202005";"G";"9";32;44;"1";"1";"0";4019,82006835938;"5";FALSE
"202005";"J";"9";23;40;"1";"1";"0";6800;"10";FALSE
"202005";"J";"9";27;40;"1";"1";"0";3800;"7";FALSE
"202005";"J";"9";29;40;"3";"1";"0";8000;"8";FALSE
"202005";"G";"9";27;40;"3";"1";"0";13800;"10";FALSE
"202005";"J";"9";30;40;"1";"3";"0";8399,23046875;"8";FALSE
"202005";"K";"9";22;44;"1";"1";"0";7000;"10";FALSE
"202005";"M";"9";37;40;"1";"1";"0";9000;"7";FALSE
"202005";"K";"80";31;44;"2";"3";"0";7500;"10";FALSE
"202005";"K";"9";26;44;"3";"1";"0";9734,0703125;"10";TRUE
"202005";"J";"7";34;40;"3";"1";"0";10500;"9";FALSE
"202005";"J";"8";25;44;"6";"3";"0";1675,56005859375;"6";FALSE
"202005";"J";"80";39;40;"1";"1";"0";14500;"10";FALSE
"202005";"J";"9";34;40;"3";"1";"0";6000;"7";FALSE
"202005";"J";"9";41;40;"1";"3";"0";11000;"10";FALSE
"202005";"J";"7";39;40;"1";"1";"0";14000;"10";FALSE
"202005";"J";"11";50;40;"1";"1";"0";10000;"5";FALSE
"202005";"J";"9";29;40;"1";"1";"0";8000;"6";FALSE
"202005";"K";"9";26;44;"3";"1";"0";12500;"10";TRUE
"202005";"N";"9";45;40;"1";"1";"0";4000;"9";FALSE
"202005";"K";"9";33;44;"1";"3";"0";7488;"10";FALSE
"202005";"J";"9";32;40;"1";"3";"0";6400;"6";FALSE
"202005";"K";"8";22;44;"1";"1";"0";7487,740234375;"10";FALSE
"202005";"K";"8";19;44;"1";"1";"0";5170;"10";FALSE
"202005";"J";"9";45;40;"3";"1";"0";10000;"7";FALSE
"202005";"J";"9";35;40;"3";"1";"0";12000;"8";FALSE
"202005";"N";"7";38;40;"6";"1";"0";2015;"6";FALSE
"202005";"J";"9";26;40;"3";"3";"0";4500;"9";FALSE
"202005";"J";"9";24;40;"3";"1";"0";2400;"6";FALSE
"202005";"J";"7";25;40;"1";"1";"0";3000;"7";FALSE
"202005";"K";"8";22;44;"1";"3";"0";4923,31005859375;"10";FALSE
"202005";"K";"8";36;44;"1";"1";"0";5215;"10";FALSE
"202005";"K";"80";22;44;"1";"3";"0";11388;"10";TRUE
"202005";"J";"8";41;40;"3";"1";"0";8700;"7";FALSE
"202005";"J";"9";32;40;"1";"1";"0";12000;"10";FALSE
"202005";"M";"8";20;44;"1";"3";"0";2748,44995117188;"10";TRUE
"202005";"K";"9";21;44;"1";"1";"0";5428;"10";FALSE
"202005";"J";"9";27;40;"1";"1";"0";8000;"8";FALSE
"202005";"K";"9";31;44;"1";"3";"0";8500;"10";FALSE
"202005";"K";"9";35;44;"1";"1";"0";9775,73046875;"10";TRUE
"202005";"J";"9";30;40;"1";"1";"0";6500;"7";FALSE
"202005";"K";"7";23;33;"1";"3";"0";3646,669921875;"9";FALSE
"202005";"J";"9";28;44;"2";"1";"0";10000;"9";FALSE
"202005";"J";"8";55;40;"1";"1";"0";2235,44995117188;"6";FALSE
"202005";"M";"9";38;42;"3";"3";"0";7500;"8";FALSE
"202005";"Q";"9";23;44;"3";"3";"0";6200;"7";FALSE
"202005";"J";"9";27;44;"1";"1";"0";5500;"6";FALSE
"202005";"G";"8";37;44;"2";"1";"0";8246;"10";FALSE
"202005";"K";"9";30;44;"1";"1";"0";10615;"9";FALSE
"202005";"K";"9";41;44;"1";"1";"0";13325;"8";FALSE
"202005";"G";"9";33;44;"3";"1";"0";3000;"5";FALSE
"202005";"J";"9";22;40;"1";"1";"0";5131;"7";FALSE
"202005";"J";"9";50;40;"3";"1";"0";9600;"7";FALSE
"202005";"J";"8";20;40;"1";"1";"0";1800;"5";TRUE
"202005";"K";"9";29;44;"3";"1";"0";8500;"10";TRUE
"202005";"F";"9";30;40;"6";"1";"0";10000;"8";FALSE
"202005";"K";"80";38;44;"1";"3";"0";11388;"10";TRUE
"202005";"M";"9";24;44;"6";"1";"0";4300;"7";FALSE
"202005";"K";"10";31;44;"1";"1";"0";6000;"10";FALSE
"202005";"K";"9";38;44;"6";"1";"0";10000;"10";FALSE
"202005";"K";"9";27;40;"3";"3";"0";6500;"10";FALSE
"202005";"J";"80";35;40;"6";"1";"0";6001,1298828125;"6";FALSE
"202005";"K";"9";36;44;"1";"1";"0";9000;"10";FALSE
"202005";"J";"8";22;44;"6";"1";"0";1675,56005859375;"6";FALSE
"202005";"M";"9";36;44;"1";"1";"0";7500;"5";FALSE
"202005";"K";"9";30;44;"1";"1";"0";11387,919921875;"10";FALSE
"202005";"J";"9";51;40;"1";"1";"0";7500;"10";FALSE
"202005";"J";"9";30;40;"1";"1";"0";8500;"5";FALSE
"202005";"K";"8";26;44;"1";"3";"0";4923,31005859375;"10";TRUE
"202005";"K";"9";30;44;"1";"1";"0";9000;"10";FALSE
"202005";"J";"9";42;40;"1";"1";"0";10000;"10";FALSE
"202005";"K";"9";25;44;"1";"1";"0";7000;"10";FALSE
"202005";"J";"9";31;44;"1";"1";"0";10000;"6";FALSE
"202005";"K";"9";34;44;"1";"1";"0";8000;"10";FALSE
"202005";"J";"9";36;40;"1";"1";"0";3800;"10";FALSE
"202005";"K";"9";27;44;"1";"1";"0";8000;"10";FALSE
"202005";"K";"7";31;44;"3";"1";"0";8600;"10";TRUE
"202005";"K";"8";28;44;"3";"1";"0";5000;"10";TRUE
"202005";"J";"9";28;40;"1";"1";"0";9000;"9";FALSE
"202005";"K";"9";24;44;"1";"1";"0";8000;"10";FALSE
"202005";"J";"9";30;40;"3";"1";"0";7349,0400390625;"8";FALSE
"202005";"G";"9";39;40;"1";"1";"0";13000;"10";FALSE
"202005";"N";"8";20;44;"1";"1";"0";2000;"6";FALSE
"202005";"K";"9";38;44;"1";"1";"0";14066,4501953125;"10";TRUE
"202005";"J";"9";57;40;"4";"3";"0";7100;"6";FALSE
"202005";"K";"9";28;44;"3";"3";"0";7488;"10";FALSE
"202005";"K";"9";36;44;"3";"1";"0";4923,31005859375;"10";FALSE
"202005";"K";"9";27;44;"1";"1";"0";9000;"10";FALSE
"202005";"J";"80";29;40;"1";"1";"0";5000;"5";FALSE
"202005";"K";"80";35;44;"1";"3";"0";11388;"10";FALSE
"202005";"K";"8";34;44;"1";"1";"0";8611;"10";TRUE
"202005";"J";"9";34;40;"1";"1";"0";2750;"8";FALSE
"202005";"K";"8";19;44;"3";"1";"0";5170;"10";FALSE
"202005";"J";"10";23;44;"1";"3";"0";5000;"9";FALSE
"202005";"J";"9";34;40;"1";"1";"0";9000;"7";FALSE
"202005";"J";"8";25;40;"1";"1";"0";5500;"10";FALSE
"202005";"J";"9";39;40;"1";"1";"0";7300;"10";FALSE
"202005";"K";"9";26;44;"1";"3";"0";7500;"10";TRUE
"202005";"K";"9";39;40;"1";"1";"0";12000;"5";FALSE
"202005";"K";"9";23;44;"3";"3";"0";5000;"10";FALSE
"202005";"K";"9";29;44;"6";"3";"0";8300;"10";TRUE
"202005";"M";"9";25;44;"3";"3";"0";3500;"10";FALSE
"202005";"N";"9";25;40;"1";"1";"0";4500;"10";TRUE
"202005";"K";"9";25;44;"3";"1";"0";8505,0703125;"10";TRUE
"202005";"K";"9";24;44;"1";"1";"0";11500;"10";FALSE
"202005";"S";"9";43;40;"6";"1";"0";9000;"7";FALSE
"202005";"J";"9";35;40;"1";"1";"0";5573,27978515625;"6";FALSE
"202005";"K";"9";26;44;"3";"1";"0";8200;"10";TRUE
